Name,Code,Region,State,Year,Month,Visit,Latitude,Longitude
Denali NP & PRES,DENA,Alaska,AK,2008,8,119541,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2008,9,35623,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2008,10,521,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2008,11,114,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2008,12,157,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,1,64,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,2,871,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,3,723,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,4,1549,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,5,24759,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,6,90662,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,7,102992,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,8,97307,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,9,37707,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,10,969,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,11,183,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2009,12,255,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,1,298,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,2,669,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,3,1178,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,4,2952,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,5,29350,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,6,90821,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,7,110592,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,8,104398,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,9,37428,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,10,764,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,11,173,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2010,12,232,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,1,247,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,2,701,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,3,1142,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,4,7514,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,5,33549,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,6,92585,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,7,118271,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,8,105823,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,9,45263,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,10,954,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,11,273,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2011,12,260,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,1,263,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,2,195,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,3,1896,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,4,2913,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,5,32983,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,6,101260,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,7,102316,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,8,108208,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,9,37184,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,10,740,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,11,240,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2012,12,235,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,1,319,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,2,1001,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,3,1300,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,4,2065,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,5,44947,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,6,127243,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,7,153636,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,8,140079,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,9,59490,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,10,313,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,11,240,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2013,12,289,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,1,396,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,2,1019,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,3,2231,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,4,2883,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,5,49380,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,6,127291,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,7,151285,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,8,138254,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,9,56890,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,10,846,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,11,455,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2014,12,385,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,1,326,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,2,851,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,3,2597,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,4,2573,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,5,55920,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,6,136454,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,7,155987,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,8,146067,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,9,57612,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,10,1474,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,11,461,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2015,12,435,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,1,500,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,2,1303,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,3,2948,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,4,5057,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,5,50776,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,6,139310,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,7,160357,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,8,151365,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,9,69907,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,10,2934,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,11,1446,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2016,12,1509,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,1,725,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,2,1467,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,3,3449,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,4,5314,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,5,62497,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,6,158590,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,7,182400,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,8,155201,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,9,68323,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,10,2434,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,11,918,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2017,12,1491,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,1,890,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,2,1710,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,3,4457,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,4,3653,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,5,52147,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,6,141216,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,7,168177,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,8,150861,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,9,65251,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,10,3650,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,11,1996,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2018,12,652,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,1,96,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,2,2603,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,3,4613,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,4,3686,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,5,53995,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,6,144156,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,7,168078,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,8,154044,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,9,61504,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,10,3863,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,11,1799,63.33,-150.5
Denali NP & PRES,DENA,Alaska,AK,2019,12,2715,63.33,-150.5
Dry Tortugas NP,DRTO,Southeast ,FL,1979,1,495,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1979,2,527,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1979,3,845,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1979,4,966,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1979,5,1479,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1979,6,1267,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1979,7,891,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1979,8,802,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1979,9,216,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1979,10,477,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1979,11,532,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1979,12,579,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,1,708,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,2,692,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,3,832,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,4,1171,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,5,1093,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,6,1078,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,7,1040,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,8,647,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,9,285,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,10,425,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,11,267,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1980,12,406,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,1,631,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,2,732,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,3,1194,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,4,1298,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,5,1585,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,6,1205,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,7,1025,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,8,668,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,9,419,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,10,465,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,11,405,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1981,12,523,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,1,797,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,2,1168,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,3,1288,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,4,1371,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,5,1449,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,6,703,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,7,885,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,8,807,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,9,544,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,10,586,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,11,483,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1982,12,619,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,1,491,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,2,746,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,3,932,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,4,1424,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,5,2076,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,6,1236,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,7,1072,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,8,736,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,9,585,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,10,637,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,11,481,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1983,12,588,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,1,508,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,2,721,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,3,1211,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,4,1399,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,5,1782,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,6,1172,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,7,1086,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,8,937,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,9,648,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,10,840,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,11,598,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1984,12,998,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,1,857,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,2,1001,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,3,1701,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,4,1515,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,5,1704,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,6,1131,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,7,1199,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,8,1294,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,9,505,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,10,796,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,11,741,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1985,12,769,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,1,919,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,2,994,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,3,1599,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,4,1958,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,5,1841,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,6,2143,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,7,1477,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,8,1288,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,9,714,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,10,805,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,11,974,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1986,12,667,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,1,836,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,2,1158,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,3,1362,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,4,1907,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,5,2346,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,6,1393,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,7,3001,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,8,1555,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,9,1011,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,10,453,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,11,750,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1987,12,543,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,1,621,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,2,1028,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,3,1547,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,4,2519,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,5,2209,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,6,1426,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,7,1949,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,8,2039,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,9,813,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,10,679,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,11,981,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1988,12,1126,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,1,1386,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,2,993,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,3,2020,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,4,2406,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,5,2512,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,6,1894,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,7,1842,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,8,2086,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,9,1048,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,10,1193,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,11,1234,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1989,12,827,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,1,1282,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,2,1139,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,3,1371,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,4,2061,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,5,2913,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,6,2006,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,7,1996,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,8,2173,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,9,1239,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,10,1198,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,11,1145,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1990,12,879,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,1,1589,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,2,1846,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,3,1410,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,4,1894,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,5,2509,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,6,2127,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,7,1713,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,8,1600,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,9,1138,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,10,798,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,11,878,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1991,12,729,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,1,1374,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,2,1452,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,3,1894,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,4,3065,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,5,2685,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,6,1471,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,7,1984,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,8,2265,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,9,1564,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,10,1327,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,11,1334,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1992,12,1166,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,1,1879,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,2,2407,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,3,2069,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,4,2979,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,5,2949,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,6,1417,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,7,2901,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,8,2669,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,9,1104,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,10,1722,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,11,897,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1993,12,1027,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,1,1079,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,2,1448,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,3,1529,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,4,1709,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,5,1826,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,6,1899,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,7,1363,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,8,1209,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,9,948,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,10,869,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,11,1138,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1994,12,1719,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,1,2514,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,2,2310,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,3,3858,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,4,4524,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,5,4622,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,6,2998,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,7,3155,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,8,2843,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,9,1550,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,10,1323,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,11,1964,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1995,12,1209,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1996,1,1924,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1996,2,2771,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1996,3,2439,24.63,-82.87
Dry Tortugas NP,DRTO,Southeast ,FL,1996,4,3505,24.63,-82.87
